0.0085,-0.0004,-0.0144
1403715891.9841,  -0.0032,-0.0002,-0.0014  0.0059,0.0031,-0.0094
1403715892.0341,  0.0055,0.0020,-0.0014  0.0051,0.0046,-0.0105
1403715892.0841,  0.0030,0.0018,0.0003  0.0024,0.0049,-0.0100
1403715892.1341,  -0.0044,0.0016,-0.0007  0.0130,0.0077,0.0035
1403715892.1841,  0.0088,-0.0037,0.0142  -0.0019,0.0141,-0.0028
1403715892.2341,  0.0010,-0.0023,0.0101  -0.0043,-0.0014,-0.0095
1403715892.2841,  -0.0123,-0.0046,-0.0029  -0.0024,0.0019,-0.0095
1403715892.3341,  -0.0000,0.0000,-0.0000  -0.0044,-0.0015,-0.0110
1403715892.3841,  -0.0052,-0.0077,-0.0030  0.0043,0.0009,-0.0139
1403715892.4341,  0.0055,0.0019,-0.0035  -0.0004,-0.0003,-0.0121
1403715892.4841,  -0.0030,0.0007,-0.0004  0.0060,-0.0017,-0.0061
1403715892.5341,  -0.0027,-0.0006,0.0022  0.0036,0.0029,-0.0121
1403715892.5841,  -0.0000,0.0000,-0.0000  0.0004,-0.0011,-0.0184
1403715892.6341,  -0.0006,-0.0030,-0.0038  -0.0052,-0.0013,-0.0130
1403715892.6841,  -0.0140,-0.0026,-0.0059  -0.0132,0.0037,-0.0112
1403715892.7341,  -0.0234,0.0071,-0.0121  -0.0134,0.0004,-0.0300
1403715892.7841,  -0.0000,0.0000,-0.0000  -0.0082,0.0041,-0.0267
1403715892.8341,  -0.0034,0.0048,-0.0211  0.0091,0.0083,-0.0100
1403715892.8841,  0.0125,0.0048,-0.0027  0.0191,0.0121,-0.0172
1403715892.9341,  0.0147,0.0082,0.0078  0.0204,0.0079,-0.0093
1403715892.9841,  -0.0000,-0.0000,-0.0000  0.0203,0.0014,-0.0141
1403715893.0341,  0.0172,-0.0091,0.0008  0.0184,-0.0010,-0.0154
1403715893.0841,  0.0092,-0.0030,0.0026  0.0127,-0.0041,-0.0196
1403715893.1341,  0.0098,-0.0079,-0.0045  0.0142,-0.0051,-0.0192
1403715893.1841,  -0.0000,0.0000,-0.0000  0.0032,-0.0040,-0.0275
1403715893.2341,  -0.0075,-0.0006,-0.0167  -0.0024,-0.0114,-0.0102
1403715893.2841,  -0.0022,-0.0061,0.0108  0.0040,0.0016,-0.0257
1403715893.3341,  -0.0022,0.0074,0.0072  -0.0055,-0.0022,0.0002
1403715893.3841,  -0.0000,-0.0000,-0.0000  0.0033,-0.0013,0.0270
1403715893.4341,  -0.0087,0.0035,0.0385  0.0007,-0.0120,0.0728
1403715893.4841,  -0.0034,-0.0006,0.0653  0.0039,-0.0235,0.0771
1403715893.5341,  0.0011,-0.0120,0.0683  0.0058,-0.0301,0.0934
1403715893.5841,  -0.0000,0.0000,-0.0000  0.0308,-0.0394,0.0648
1403715893.6341,  0.0263,-0.0292,0.0482  0.0527,-0.0352,0.0536
1403715893.6841,  0.0461,-0.0326,0.0475  0.0573,-0.0300,0.0864
1403715893.7341,  0.0537,-0.0346,0.0745  0.0801,-0.0368,0.0646
1403715893.7841,  -0.0000,0.0000,0.0000  0.1043,-0.0554,0.0547
1403715893.8341,  0.1048,-0.0690,0.0359  0.1128,-0.0627,0.0826
1403715893.8841,  0.1261,-0.0818,0.0862  0.1312,-0.0704,0.0981
1403715893.9341,  0.1258,-0.0765,0.1147  0.1331,-0.0787,0.0958
1403715893.9841,  -0.0000,-0.0000,-0.0000  0.1268,-0.0845,0.0876
1403715894.0341,  0.1302,-0.0914,0.0930  0.1114,-0.0986,0.0949
1403715894.0841,  0.0954,-0.1090,0.1139  0.1030,-0.1091,0.1329
1403715894.1341,  0.0937,-0.1243,0.2034  0.0810,-0.1264,0.2172
1403715894.1841,  -0.0000,0.0000,0.0000  0.0585,-0.1517,0.2579
1403715894.2341,  0.0280,-0.1778,0.2764  0.0660,-0.1849,0.2823
1403715894.2841,  0.0614,-0.2011,0.2523  0.0669,-0.2058,0.3157
1403715894.3341,  0.0578,-0.1793,0.2661  0.0828,-0.2257,0.3097
1403715894.3841,  -0.0000,0.0000,-0.0000  0.0920,-0.2554,0.2872
1403715894.4341,  0.0650,-0.2263,0.2863  0.0865,-0.2862,0.2362
1403715894.4841,  0.0455,-0.2575,0.2955  0.0844,-0.3135,0.1902
1403715894.5341,  0.0443,-0.3051,0.2620  0.0728,-0.3428,0.1488
1403715894.5841,  -0.0000,0.0000,0.0000  0.0700,-0.3671,0.1326
1403715894.6341,  0.0367,-0.3502,0.1732  0.0558,-0.3903,0.1565
1403715894.6841,  0.0353,-0.3863,0.1990  0.0407,-0.4218,0.1822
1403715894.7341,  0.0095,-0.4377,0.2336  0.0258,-0.4454,0.2156
1403715894.7841,  -0.0000,0.0000,0.0000  0.0196,-0.4590,0.2327
1403715894.8341,  -0.0038,-0.4782,0.2816  0.0053,-0.4792,0.2455
1403715894.8841,  -0.0218,-0.4950,0.2879  0.0103,-0.4801,0.2567
1403715894.9341,  -0.0211,-0.5027,0.2970  0.0102,-0.4981,0.2635
1403715894.9841,  -0.0000,0.0000,-0.0000  0.0082,-0.4969,0.2747
1403715895.0341,  -0.0228,-0.5241,0.3284  0.0122,-0.4980,0.2787
1403715895.0841,  -0.0218,-0.5209,0.3074  0.0070,-0.5079,0.2704
1403715895.1341,  -0.0175,-0.5364,0.3091  0.0083,-0.4997,0.2692
1403715895.1841,  -0.0000,-0.0000,0.0000  0.0175,-0.5093,0.2660
1403715895.2341,  -0.0004,-0.5487,0.3031  0.0198,-0.4928,0.2765
1403715895.2841,  0.0084,-0.5091,0.2758  0.0261,-0.4986,0.2474
1403715895.3341,  0.0079,-0.5146,0.2569  0.0299,-0.5032,0.2266
1403715895.3841,  -0.0000,0.0000,-0.0000  0.0390,-0.4972,0.2191
1403715895.4341,  0.0077,-0.5112,0.2420  0.0288,-0.4964,0.2329
1403715895.4841,  -0.0075,-0.5278,0.2550  0.0332,-0.4966,0.2453
1403715895.5341,  0.0038,-0.5176,0.2468  0.0272,-0.4957,0.2455
1403715895.5841,  -0.0000,0.0000,0.0000  0.0155,-0.4921,0.2391
1403715895.6341,  -0.0056,-0.5084,0.2328  0.0209,-0.4870,0.2274
1403715895.6841,  0.0028,-0.5254,0.2351  0.0227,-0.4940,0.2168
1403715895.7341,  0.0039,-0.5203,0.2351  0.0247,-0.4936,0.2230
1403715895.7841,  -0.0000,-0.0000,0.0000  0.0234,-0.4864,0.2177
1403715895.8341,  -0.0031,-0.5283,0.2221  0.0181,-0.4907,0.2199
1403715895.8841,  -0.0105,-0.5430,0.2489  0.0170,-0.4992,0.2234
1403715895.9341,  -0.0121,-0.5536,0.2580  0.0303,-0.4889,0.2295
1403715895.9841,  -0.0000,0.0000,-0.0000  0.0302,-0.5016,0.2204
1403715896.0341,  0.0179,-0.5277,0.2205  0.0108,-0.4814,0.2011
1403715896.0841,  0.0050,-0.4985,0.1986  0.0175,-0.4852,0.1715
1403715896.1341,  0.0064,-0.5126,0.1936  0.0216,-0.4689,0.1669
1403715896.1841,  -0.0000,0.0000,0.0000  0.0165,-0.4411,0.1816
1403715896.2341,  0.0076,-0.4863,0.1973  0.0156,-0.4177,0.1840
1403715896.2841,  -0.0054,-0.4673,0.2222  0.0104,-0.3695,0.2074
1403715896.3341,  -0.0086,-0.4045,0.2529  0.0240,-0.3134,0.1904
1403715896.3841,  -0.0000,-0.0000,-0.0000  0.0149,-0.2559,0.2016
1403715896.4341,  -0.0021,-0.3041,0.2452  0.0235,-0.1859,0.2069
1403715896.4841,  0.0088,-0.2297,0.2444  0.0329,-0.1156,0.2122
1403715896.5341,  0.0115,-0.1650,0.2402  0.0421,-0.0371,0.2118
1403715896.5841,  0.0234,-0.0834,0.2251  0.0440,0.0483,0.2097
1403715896.6341,  0.0281,0.0029,0.2275  0.0604,0.1263,0.2283
1403715896.6841,  0.0347,0.0687,0.2373  0.0815,0.1983,0.2020
1403715896.7341,  0.0758,0.1459,0.1795  0.0902,0.2813,0.1853
1403715896.7841,  0.0840,0.2240,0.2206  0.1002,0.3668,0.2038
1403715896.8341,  0.0922,0.3014,0.2115  0.1102,0.4460,0.1873
1403715896.8841,  0.1067,0.3780,0.1965  0.1151,0.5215,0.1828
1403715896.9341,  0.1081,0.4491,0.2364  0.1177,0.6254,0.1969
1403715896.9841,  0.1180,0.5501,0.2308  0.1120,0.7260,0.1899
1403715897.0341,  0.1147,0.6441,0.2444  0.0956,0.8390,0.2060
1403715897.0841,  0.0821,0.7505,0.2563  0.0881,0.9667,0.2212
1403715897.1341,  0.0995,0.8820,0.2328  0.0671,1.0784,0.2289
1403715897.1841,  0.0570,0.9798,0.2728  0.0746,1.1942,0.2369
1403715897.2341,  0.0825,1.1086,0.2348  0.0632,1.2908,0.2226
1403715897.2841,  0.0759,1.2270,0.2036  0.0498,1.3670,0.2478
1403715897.3341,  0.0559,1.3049,0.1995  0.0491,1.4278,0.2452
1403715897.3841,  0.0544,1.3825,0.1581  0.0287,1.4588,0.2391
1403715897.4341,  0.0224,1.4195,0.2092  0.0265,1.4744,0.2153
1403715897.4841,  -0.0000,-0.0000,0.0000  0.0127,1.4845,0.2222
1403715897.5341,  0.0144,1.4532,0.2097  -0.0074,1.4945,0.1763
1403715897.5841,  -0.0085,1.4729,0.1728  -0.0222,1.4979,0.1674
1403715897.6341,  -0.0665,1.4648,0.2073  -0.0327,1.5153,0.1433
1403715897.6841,  -0.0000,-0.0000,-0.0000  -0.0480,1.5323,0.1453
1403715897.7341,  -0.0808,1.4710,0.1703  -0.0592,1.5541,0.1356
1403715897.7841,  -0.0749,1.4751,0.1432  -0.0611,1.5918,0.1360
1403715897.8341,  -0.0716,1.5151,0.1356  -0.0681,1.6256,0.1298
1403715897.8841,  -0.0000,0.0000,0.0000  -0.0754,1.6491,0.1313
1403715897.9341,  -0.0623,1.5387,0.1238  -0.0701,1.6813,0.1227
1403715897.9841,  -0.0426,1.5805,0.0943  -0.0560,1.6983,0.1269
1403715898.0341,  -0.0318,1.6041,0.1063  -0.0352,1.7176,0.1282
1403715898.0841,  -0.0000,-0.0000,-0.0000  -0.0219,1.7398,0.1268
1403715898.1341,  -0.0288,1.7084,0.1246  0.0111,1.7512,0.1054
1403715898.1841,  0.0047,1.7044,0.1100  0.0440,1.7580,0.0860
1403715898.2341,  0.0276,1.7338,0.0824  0.0960,1.7782,0.0375
1403715898.2841,  -0.0000,0.0000,-0.0000  0.1366,1.7755,0.0215
1403715898.3341,  0.0988,1.7688,0.0187  0.1667,1.7704,0.0052
1403715898.3841,  0.1488,1.7792,0.0108  0.2072,1.7858,-0.0278
1403715898.4341,  0.1885,1.8660,-0.0141  0.2352,1.7561,-0.0353
1403715898.4841,  -0.0000,-0.0000,-0.0000  0.2363,1.7391,-0.0447
1403715898.5341,  0.1605,1.7899,0.0098  0.2356,1.7343,-0.0594
1403715898.5841,  -0.0000,-0.0000,0.0000  0.2262,1.7265,-0.0931
1403715898.6341,  0.1188,1.7512,-0.0303  0.2261,1.7058,-0.1369
1403715898.6841,  -0.0000,0.0000,-0.0000  1403715898.7341,  0.1957,1.7061,-0.1655  0.2338,1.6973,-0.2454
1403715898.7841,  -0.0000,0.0000,-0.0000  0.2382,1.6846,-0.3033
1403715898.8341,  -0.0000,-0.0000,0.0000  0.1938,1.6380,-0.3760
1403715898.8841,  0.0063,1.5092,-0.2858  0.1675,1.6177,-0.4253
1403715898.9341,  0.0451,1.5810,-0.3406  0.1515,1.5848,-0.4995
1403715898.9841,  0.0898,1.5518,-0.4513  0.1410,1.5723,-0.5527
1403715899.0341,  -0.0000,0.0000,-0.0000  0.1358,1.5468,-0.6157
1403715899.0841,  0.0934,1.5123,-0.5925  0.1155,1.5282,-0.6251
1403715899.1341,  0.0774,1.5057,-0.5906  0.0944,1.5009,-0.5744
1403715899.1841,  0.0427,1.4636,-0.5475  0.0735,1.4841,-0.5332
1403715899.2341,  -0.0000,0.0000,0.0000  0.0484,1.4516,-0.4687
1403715899.2841,  0.0395,1.4254,-0.4583  0.0159,1.4251,-0.4146
1403715899.3341,  0.0229,1.4171,-0.4095  -0.0561,1.3955,-0.3188
1403715899.3841,  -0.0793,1.3541,-0.2770  -0.1203,1.3612,-0.2429
1403715899.4341,  -0.0000,0.0000,-0.0000  -0.1820,1.3250,-0.1620
1403715899.4841,  -0.1775,1.3085,-0.1289  -0.2444,1.3116,-0.1388
1403715899.5341,  -0.2319,1.3004,-0.1235  -0.3000,1.2782,-0.1387
1403715899.5841,  -0.3042,1.2372,-0.0847  -0.3590,1.2461,-0.1347
1403715899.6341,  -0.0000,-0.0000,-0.0000  -0.4102,1.2168,-0.1421
1403715899.6841,  -0.4102,1.1918,-0.1041  -0.4707,1.1940,-0.1091
1403715899.7341,  -0.4673,1.1839,-0.0812  -0.5266,1.1674,-0.0948
1403715899.7841,  -0.5080,1.1477,-0.0866  -0.5616,1.1301,-0.0879
1403715899.8341,  -0.0000,0.0000,-0.0000  -0.5978,1.0883,-0.0701
1403715899.8841,  -0.5875,1.0921,-0.0545  -0.6231,1.0374,-0.0465
1403715899.9341,  -0.6143,1.0534,-0.0764  -0.6593,0.9836,-0.0652
1403715899.9841,  -0.6537,1.0036,-0.0660  -0.6907,0.9179,-0.0814
1403715900.0341,  -0.0000,0.0000,-0.0000  -0.7266,0.8492,-0.0467
1403715900.0841,  -0.7244,0.8928,-0.0460  -0.7537,0.7985,-0.0516
1403715900.1341,  -0.7487,0.8383,-0.0426  -0.7870,0.7176,-0.0544
1403715900.1841,  -0.7819,0.7580,-0.0219  -0.8239,0.6467,-0.0365
1403715900.2341,  -0.0000,-0.0000,-0.0000  -0.8589,0.5710,-0.0460
1403715900.2841,  -0.8610,0.5847,-0.0316  -0.8978,0.4780,-0.0153
1403715900.3341,  -0.8968,0.4897,0.0183  -0.9335,0.3937,-0.0101
1403715900.3841,  -0.9318,0.3977,-0.0103  -0.9525,0.2970,-0.0361
1403715900.4341,  -0.0000,0.0000,-0.0000  -0.9791,0.2233,-0.0101
1403715900.4841,  -0.9973,0.2127,0.0388  -1.0026,0.1653,0.0256
1403715900.5341,  -1.0214,0.1681,0.0516  -1.0149,0.1173,0.0235
1403715900.5841,  -1.0322,0.1112,0.0493  -1.0180,0.0811,0.0511
1403715900.6341,  -0.0000,0.0000,0.0000  -1.0043,0.0501,0.0535
1403715900.6841,  -1.0300,0.0585,0.0841  -0.9842,0.0412,0.0568
1403715900.7341,  -1.0205,0.0418,0.0892  -0.9530,0.0291,0.0697
1403715900.7841,  -0.9954,0.0141,0.0958  -0.9203,0.0048,0.0801
1403715900.8341,  -0.0000,0.0000,0.0000  -0.8628,-0.0053,0.0888
1403715900.8841,  -0.9347,0.0125,0.0889  -0.8048,-0.0220,0.0782
1403715900.9341,  -0.8714,-0.0131,0.0745  -0.7419,-0.0525,0.0987
1403715900.9841,  -0.8003,-0.0265,0.0923  -0.6660,-0.0835,0.1328
1403715901.0341,  -0.0000,0.0000,-0.0000  -0.5766,-0.1143,0.1204
1403715901.0841,  -0.6470,-0.1047,0.1294  -0.4824,-0.1495,0.1388
1403715901.1341,  -0.5354,-0.1304,0.1562  -0.3897,-0.1870,0.1537
1403715901.1841,  -0.4767,-0.1999,0.1902  -0.2944,-0.2315,0.1765
1403715901.2341,  -0.0000,-0.0000,-0.0000  -0.1703,-0.2555,0.1679
1403715901.2841,  -0.2198,-0.2498,0.1814  -0.0753,-0.2967,0.1684
1403715901.3341,  -0.1516,-0.3194,0.1822  0.0139,-0.3286,0.1360
1403715901.3841,  -0.0590,-0.3416,0.1515  0.0990,-0.3370,0.1186
1403715901.4341,  -0.0000,-0.0000,-0.0000  0.1817,-0.3553,0.1268
1403715901.4841,  0.1251,-0.3828,0.1203  0.2349,-0.3682,0.1503
1403715901.5341,  0.1732,-0.3582,0.1198  0.2854,-0.3632,0.1690
1403715901.5841,  0.2260,-0.3608,0.1286  0.3353,-0.3820,0.1517
1403715901.6341,  -0.0000,-0.0000,-0.0000  0.3839,-0.4019,0.1587
1403715901.6841,  0.3405,-0.4101,0.1730  0.4418,-0.4196,0.1207
1403715901.7341,  0.4153,-0.4169,0.1341  0.4814,-0.4309,0.1366
1403715901.7841,  0.4650,-0.4292,0.1388  0.5183,-0.4427,0.1128
1403715901.8341,  -0.0000,-0.0000,-0.0000  0.5425,-0.4479,0.1281
1403715901.8841,  0.5260,-0.4512,0.1488  0.5709,-0.4588,0.1035
1403715901.9341,  0.5398,-0.4703,0.1373  0.5783,-0.4697,0.1132
1403715901.9841,  0.5432,-0.4760,0.1526  0.6069,-0.4772,0.1206
1403715902.0341,  -0.0000,-0.0000,-0.0000  0.6249,-0.4749,0.1105
1403715902.0841,  0.5982,-0.4750,0.1210  0.6335,-0.4973,0.0861
1403715902.1341,  0.6138,-0.5000,0.0836  0.6475,-0.5059,0.0641
1403715902.1841,  0.6385,-0.5088,0.0846  0.6650,-0.5170,0.0624
1403715902.2341,  -0.0000,0.0000,-0.0000  0.6853,-0.5528,0.0381
1403715902.2841,  0.6928,-0.5730,0.0315  0.7089,-0.5696,0.0548
1403715902.3341,  0.7103,-0.5957,0.0647  0.7127,-0.6028,0.0413
1403715902.3841,  0.7093,-0.6504,0.0844  0.7124,-0.6363,0.0656
1403715902.4341,  -0.0000,0.0000,-0.0000  0.7110,-0.6707,0.0652
1403715902.4841,  0.7063,-0.7126,0.0953  0.6985,-0.6764,0.0670
1403715902.5341,  0.6921,-0.6892,0.1158  0.6881,-0.7014,0.0675
1403715902.5841,  0.6799,-0.7284,0.1190  0.6716,-0.7085,0.1005
1403715902.6341,  -0.0000,0.0000,-0.0000  0.6517,-0.7043,0.0705
1403715902.6841,  0.6488,-0.7271,0.1023  0.6359,-0.7120,0.0121
1403715902.7341,  0.6559,-0.7715,0.0685  0.5972,-0.6890,-0.0461
1403715902.7841,  0.6267,-0.7308,-0.0043  0.5592,-0.6882,-0.1036
1403715902.8341,  0.5953,-0.7202,-0.0631  0.5151,-0.6836,-0.1419
1403715902.8841,  -0.0000,0.0000,-0.0000  0.4807,-0.6592,-0.1666
1403715902.9341,  0.5206,-0.6846,-0.1718  0.4285,-0.6529,-0.1724
1403715902.9841,  -0.0000,0.0000,-0.0000  0.4020,-0.6488,-0.1483
1403715903.0341,  0.4611,-0.6826,-0.1689  0.3681,-0.6404,-0.1492
1403715903.0841,  -0.0000,0.0000,-0.0000  0.3384,-0.6512,-0.1279
1403715903.1341,  0.4169,-0.7138,-0.1338  0.3219,-0.6509,-0.1099
1403715903.1841,  -0.0000,-0.0000,-0.0000  0.2847,-0.6802,-0.1115
1403715903.2341,  0.3224,-0.7547,-0.0920  0.2581,-0.6752,-0.1320
1403715903.2841,  -0.0000,-0.0000,-0.0000  0.2175,-0.6828,-0.1260
1403715903.3341,  0.2663,-0.7037,-0.1314  0.1787,-0.6990,-0.1045
