timestamp,dv.x,dv.y,dv.z,vx,vy,vz
0.0076,-0.0030,-0.1690
1403636585.0136,-0.0189,0.0100,0.0919  0.0015,0.0290,-0.1707
1403636585.0636,-0.0000,0.0000,-0.0000  -0.0085,0.0167,-0.2959
1403636585.1136,-0.0077,-0.0015,-0.1926  -0.0106,0.0247,-0.3945
1403636585.1636,-0.0147,-0.0070,-0.2989  -0.0102,0.0348,-0.4750
1403636585.2136,-0.0124,0.0141,-0.3880  -0.0175,0.0383,-0.5224
1403636585.2636,-0.0269,0.0228,-0.4891  -0.0090,0.0414,-0.5573
1403636585.3136,-0.0000,0.0000,0.0000  0.0018,0.0286,-0.5771
1403636585.3636,-0.0005,0.0219,-0.5652  0.0015,0.0254,-0.5715
1403636585.4136,0.0032,0.0264,-0.5735  0.0452,0.0141,-0.5794
1403636585.4636,0.0398,0.0233,-0.5646  0.0586,0.0185,-0.5494
1403636585.5136,0.0635,0.0175,-0.5547  0.1073,0.0013,-0.5138
1403636585.5636,0.0921,-0.0034,-0.5205  0.1155,-0.0036,-0.4530
1403636585.6136,0.1169,-0.0105,-0.4560  0.1261,-0.0068,-0.3607
1403636585.6636,-0.0000,-0.0000,0.0000  0.1184,-0.0077,-0.2964
1403636585.7136,0.1252,-0.0304,-0.2787  0.1043,-0.0073,-0.2039
1403636585.7636,0.1144,-0.0125,-0.1862  0.1099,-0.0114,-0.1492
1403636585.8136,0.1169,-0.0177,-0.1159  0.0944,-0.0121,-0.0806
1403636585.8636,-0.0000,0.0000,-0.0000  0.0932,-0.0174,-0.0470
1403636585.9136,0.1043,-0.0405,-0.0057  0.0737,-0.0031,-0.0305
1403636585.9636,0.0988,-0.0211,0.0073  0.0709,-0.0077,-0.0147
1403636586.0136,0.0884,-0.0146,0.0157  0.0667,-0.0012,-0.0043
1403636586.0636,-0.0000,-0.0000,-0.0000  0.0674,-0.0433,0.0105
1403636586.1136,0.0463,-0.0363,0.0306  0.0641,-0.0498,0.0232
1403636586.1636,0.0574,-0.0462,0.0552  0.0813,-0.0633,0.0290
1403636586.2136,0.0620,-0.0637,0.0955  0.0837,-0.0412,0.0286
1403636586.2636,-0.0000,-0.0000,-0.0000  0.0975,-0.0373,0.0234
1403636586.3136,0.0838,-0.0439,0.0652  0.1160,-0.0242,0.0137
1403636586.3636,0.1236,-0.0436,0.0441  0.1335,-0.0270,0.0026
1403636586.4136,0.1315,-0.0377,0.0402  0.1356,-0.0028,0.0108
1403636586.4636,-0.0000,-0.0000,-0.0000  0.1265,0.0162,0.0156
1403636586.5136,0.1425,0.0024,0.0267  0.1020,0.0354,0.0325
1403636586.5636,0.1141,0.0142,0.0533  0.0589,0.0621,0.0447
1403636586.6136,0.0570,0.0580,0.0668  0.0268,0.0905,0.0439
1403636586.6636,-0.0000,-0.0000,-0.0000  -0.0030,0.0895,0.0215
1403636586.7136,-0.0316,0.0985,0.0312  -0.0268,0.0912,0.0055
1403636586.7636,-0.0250,0.0972,0.0176  -0.0366,0.1084,-0.0066
1403636586.8136,-0.0381,0.1144,0.0172  -0.0370,0.0637,-0.0277
1403636586.8636,-0.0000,0.0000,-0.0000  -0.0440,0.0383,-0.0277
1403636586.9136,-0.0384,0.0518,-0.0142  -0.0455,0.0281,-0.0240
1403636586.9636,-0.0383,0.0243,-0.0059  -0.0501,0.0227,-0.0143
1403636587.0136,-0.0396,0.0277,0.0021  -0.0464,0.0270,-0.0138
1403636587.0636,-0.0000,0.0000,-0.0000  -0.0511,0.0422,-0.0142
1403636587.1136,-0.0535,0.0342,0.0074  -0.0512,0.0703,-0.0167
1403636587.1636,-0.0589,0.0560,-0.0004  -0.0486,0.0985,-0.0220
1403636587.2136,-0.0538,0.0838,-0.0026  -0.0513,0.1326,-0.0241
1403636587.2636,-0.0000,0.0000,-0.0000  -0.0471,0.1739,-0.0252
1403636587.3136,-0.0466,0.1444,-0.0056  -0.0492,0.2039,-0.0213
1403636587.3636,-0.0471,0.1881,-0.0122  -0.0314,0.2357,-0.0200
1403636587.4136,-0.0311,0.2191,0.0093  -0.0193,0.2636,-0.0077
1403636587.4636,-0.0000,0.0000,-0.0000  -0.0055,0.2984,-0.0110
1403636587.5136,-0.0143,0.2768,0.0100  -0.0023,0.3312,-0.0074
1403636587.5636,-0.0097,0.3177,0.0041  -0.0084,0.3615,-0.0033
1403636587.6136,-0.0382,0.3573,-0.0023  -0.0132,0.3827,-0.0007
1403636587.6636,-0.0000,-0.0000,-0.0000  -0.0131,0.3850,0.0132
1403636587.7136,-0.0269,0.3815,0.0261  -0.0100,0.3890,0.0051
1403636587.7636,-0.0376,0.3902,0.0209  -0.0030,0.3804,-0.0041
1403636587.8136,-0.0271,0.3848,0.0134  0.0047,0.3691,-0.0275
1403636587.8636,-0.0000,0.0000,-0.0000  0.0130,0.3576,-0.0384
1403636587.9136,-0.0075,0.3690,-0.0229  0.0225,0.3437,-0.0482
1403636587.9636,0.0071,0.3546,-0.0340  0.0228,0.3196,-0.0521
1403636588.0136,0.0115,0.3343,-0.0397  0.0135,0.2696,-0.0563
1403636588.0636,-0.0000,0.0000,-0.0000  0.0152,0.2384,-0.0550
1403636588.1136,0.0100,0.2492,-0.0433  0.0113,0.2068,-0.0498
1403636588.1636,0.0143,0.2236,-0.0437  0.0122,0.1653,-0.0487
1403636588.2136,0.0101,0.1843,-0.0443  0.0014,0.1173,-0.0420
1403636588.2636,-0.0000,-0.0000,-0.0000  0.0102,0.0774,-0.0302
1403636588.3136,0.0037,0.0942,-0.0210  0.0056,0.0296,-0.0254
1403636588.3636,0.0041,0.0502,-0.0158  0.0171,-0.0099,-0.0223
1403636588.4136,0.0094,0.0073,-0.0099  0.0161,-0.0449,-0.0085
1403636588.4636,-0.0000,-0.0000,-0.0000  0.0200,-0.0897,0.0184
1403636588.5136,0.0150,-0.0663,0.0117  0.0134,-0.1326,0.0340
1403636588.5636,0.0113,-0.1104,0.0326  0.0220,-0.1837,0.0418
1403636588.6136,0.0155,-0.1616,0.0443  0.0241,-0.2160,0.0298
1403636588.6636,0.0219,-0.2002,0.0468  0.0330,-0.2576,0.0112
1403636588.7136,0.0312,-0.2431,0.0290  0.0273,-0.2772,0.0036
1403636588.7636,0.0357,-0.2701,0.0153  0.0165,-0.3071,-0.0011
1403636588.8136,0.0261,-0.2982,0.0104  0.0106,-0.3508,0.0040
1403636588.8636,0.0175,-0.3323,0.0083  0.0126,-0.3756,0.0127
1403636588.9136,0.0113,-0.3697,0.0185  0.0122,-0.3984,0.0285
1403636588.9636,0.0187,-0.3910,0.0266  0.0182,-0.4202,0.0411
1403636589.0136,0.0192,-0.4131,0.0405  0.0196,-0.4313,0.0457
1403636589.0636,0.0238,-0.4315,0.0506  0.0119,-0.4419,0.0586
1403636589.1136,0.0211,-0.4381,0.0565  0.0067,-0.4537,0.0545
1403636589.1636,0.0095,-0.4520,0.0636  0.0041,-0.4737,0.0535
1403636589.2136,0.0095,-0.4682,0.0609  0.0044,-0.4750,0.0362
1403636589.2636,0.0083,-0.4801,0.0507  0.0024,-0.4872,0.0191
1403636589.3136,0.0113,-0.4864,0.0369  0.0008,-0.4867,0.0070
1403636589.3636,0.0111,-0.4956,0.0171  -0.0014,-0.4765,0.0015
1403636589.4136,-0.0000,0.0000,-0.0000  0.0001,-0.4777,0.0019
1403636589.4636,0.0055,-0.4803,0.0096  0.0015,-0.4841,-0.0051
1403636589.5136,0.0027,-0.4859,0.0034  0.0076,-0.4820,-0.0104
1403636589.5636,0.0110,-0.4881,0.0032  -0.0006,-0.4694,-0.0048
1403636589.6136,-0.0000,0.0000,-0.0000  0.0057,-0.4673,-0.0151
1403636589.6636,0.0060,-0.4705,-0.0039  0.0011,-0.4604,-0.0217
1403636589.7136,0.0070,-0.4653,-0.0133  0.0006,-0.4442,-0.0365
1403636589.7636,0.0062,-0.4550,-0.0172  0.0003,-0.4112,-0.0438
1403636589.8136,-0.0000,-0.0000,-0.0000  -0.0017,-0.3776,-0.0482
1403636589.8636,0.0123,-0.4017,-0.0417  0.0019,-0.3519,-0.0559
1403636589.9136,0.0110,-0.3721,-0.0440  -0.0038,-0.3196,-0.0444
1403636589.9636,0.0070,-0.3397,-0.0379  -0.0030,-0.2715,-0.0245
1403636590.0136,-0.0000,0.0000,-0.0000  -0.0028,-0.2216,-0.0005
1403636590.0636,-0.0004,-0.2443,0.0067  0.0020,-0.1712,0.0095
1403636590.1136,0.0087,-0.1992,0.0124  0.0076,-0.1041,0.0093
1403636590.1636,0.0082,-0.1384,0.0144  0.0146,-0.0381,0.0205
1403636590.2136,-0.0000,0.0000,-0.0000  0.0255,0.0238,0.0143
1403636590.2636,0.0213,-0.0105,0.0184  0.0301,0.0856,0.0204
1403636590.3136,0.0298,0.0518,0.0190  0.0403,0.1463,0.0188
1403636590.3636,0.0330,0.1123,0.0195  0.0459,0.2054,0.0228
1403636590.4136,-0.0000,-0.0000,-0.0000  0.0475,0.2636,0.0320
1403636590.4636,0.0395,0.2354,0.0210  0.0525,0.3037,0.0362
1403636590.5136,0.0453,0.2841,0.0330  0.0505,0.3453,0.0409
1403636590.5636,0.0421,0.3284,0.0339  0.0499,0.3736,0.0295
1403636590.6136,0.0435,0.3594,0.0367  0.0411,0.3995,0.0177
1403636590.6636,0.0357,0.3884,0.0221  0.0381,0.4257,0.0052
1403636590.7136,0.0323,0.4131,0.0144  0.0285,0.4319,-0.0091
1403636590.7636,0.0282,0.4282,0.0029  0.0202,0.4536,-0.0251
1403636590.8136,0.0209,0.4409,-0.0057  0.0152,0.4696,-0.0302
1403636590.8636,0.0129,0.4610,-0.0193  0.0105,0.4881,-0.0254
1403636590.9136,0.0110,0.4784,-0.0180  0.0119,0.4871,-0.0341
1403636590.9636,0.0071,0.4879,-0.0268  -0.0075,0.4755,-0.0311
1403636591.0136,-0.0039,0.4816,-0.0288  -0.0063,0.4631,-0.0313
1403636591.0636,-0.0080,0.4658,-0.0218  -0.0133,0.4532,-0.0211
1403636591.1136,-0.0147,0.4582,-0.0148  -0.0126,0.4337,-0.0244
1403636591.1636,-0.0205,0.4431,-0.0135  -0.0194,0.4153,-0.0358
1403636591.2136,-0.0250,0.4239,-0.0210  -0.0135,0.3816,-0.0506
1403636591.2636,-0.0209,0.3965,-0.0341  -0.0177,0.3407,-0.0608
1403636591.3136,-0.0000,-0.0000,-0.0000  -0.0123,0.2942,-0.0662
1403636591.3636,-0.0204,0.3161,-0.0521  -0.0228,0.2454,-0.0849
1403636591.4136,-0.0249,0.2690,-0.0657  -0.0360,0.2169,-0.0879
1403636591.4636,-0.0354,0.2252,-0.0753  -0.0449,0.2033,-0.0875
1403636591.5136,-0.0000,0.0000,-0.0000  -0.0562,0.1815,-0.0838
1403636591.5636,-0.0708,0.1911,-0.0817  -0.0709,0.1605,-0.0755
1403636591.6136,-0.0914,0.1702,-0.0821  -0.0577,0.1106,-0.0639
1403636591.6636,-0.0918,0.1337,-0.0697  -0.0592,0.0851,-0.0364
1403636591.7136,-0.0000,0.0000,-0.0000  -0.0563,0.0751,-0.0122
1403636591.7636,-0.0815,0.0815,-0.0265  -0.0575,0.0679,0.0046
1403636591.8136,-0.0848,0.0735,-0.0045  -0.0559,0.0672,0.0043
1403636591.8636,-0.0789,0.0651,0.0029  -0.0594,0.0632,0.0038
1403636591.9136,-0.0000,0.0000,-0.0000  -0.0721,0.0874,-0.0008
1403636591.9636,-0.0807,0.0723,0.0090  -0.1023,0.1244,-0.0131
1403636592.0136,-0.1016,0.1068,0.0045  -0.1417,0.1480,-0.0118
1403636592.0636,-0.1389,0.1352,-0.0051  -0.1603,0.1597,-0.0244
1403636592.1136,-0.1667,0.1532,-0.0129  -0.1859,0.1662,-0.0241
1403636592.1636,-0.0000,0.0000,-0.0000  -0.2014,0.1619,-0.0216
1403636592.2136,-0.2005,0.1615,-0.0185  -0.2275,0.1401,-0.0154
1403636592.2636,-0.2198,0.1492,-0.0125  -0.2541,0.1105,-0.0116
1403636592.3136,-0.2374,0.1213,-0.0062  -0.2794,0.0749,-0.0076
1403636592.3636,-0.0000,0.0000,-0.0000  -0.3099,0.0257,0.0050
1403636592.4136,-0.2861,0.0429,0.0083  -0.3315,-0.0177,0.0146
1403636592.4636,-0.3123,-0.0015,0.0169  -0.3497,-0.0652,0.0239
1403636592.5136,-0.3276,-0.0496,0.0241  -0.3531,-0.1183,0.0106
1403636592.5636,-0.0000,0.0000,-0.0000  -0.3532,-0.1509,0.0086
1403636592.6136,-0.3346,-0.1390,0.0125  -0.3398,-0.2119,-0.0053
1403636592.6636,-0.3255,-0.1872,0.0001  -0.3165,-0.2566,-0.0067
1403636592.7136,-0.3090,-0.2378,-0.0041  -0.2914,-0.3302,-0.0070
1403636592.7636,-0.0000,0.0000,-0.0000  -0.2490,-0.3863,-0.0191
1403636592.8136,-0.2443,-0.3590,-0.0033  -0.1916,-0.4616,-0.0279
1403636592.8636,-0.1804,-0.4359,-0.0050  -0.1279,-0.5018,-0.0315
1403636592.9136,-0.1269,-0.4833,-0.0203  -0.0609,-0.5577,-0.0192
1403636592.9636,-0.0000,-0.0000,-0.0000  0.0197,-0.6038,-0.0200
1403636593.0136,0.0153,-0.5870,-0.0116  0.0820,-0.6183,-0.0048
1403636593.0636,0.0882,-0.6210,0.0034  0.1697,-0.6445,0.0069
1403636593.1136,0.1645,-0.6350,0.0082  0.2271,-0.6339,0.0079
1403636593.1636,-0.0000,0.0000,-0.0000  0.2879,-0.6237,0.0262
1403636593.2136,0.2870,-0.6289,0.0374  0.3516,-0.5714,0.0188
1403636593.2636,0.3476,-0.6038,0.0419  0.3753,-0.4997,0.0190
1403636593.3136,0.3817,-0.5375,0.0332  0.4255,-0.4182,-0.0042
1403636593.3636,-0.0000,-0.0000,-0.0000  0.4431,-0.3300,-0.0247
1403636593.4136,0.4398,-0.3817,-0.0152  0.4689,-0.2212,-0.0354
1403636593.4636,0.4555,-0.2713,-0.0318  0.4774,-0.1329,-0.0541
1403636593.5136,0.4676,-0.1770,-0.0422  0.4772,-0.0581,-0.0613
1403636593.5636,-0.0000,0.0000,-0.0000  0.4794,0.0305,-0.0762
1403636593.6136,0.4663,-0.0197,-0.0633  0.4725,0.1171,-0.0763
1403636593.6636,0.4575,0.0701,-0.0604  0.4558,0.2052,-0.0724
1403636593.7136,0.4442,0.1588,-0.0657  0.4443,0.2805,-0.0631
1403636593.7636,-0.0000,-0.0000,-0.0000  0.4219,0.3536,-0.0462
1403636593.8136,0.3987,0.3157,-0.0521  0.3919,0.4101,-0.0316
1403636593.8636,0.3556,0.3823,-0.0403  0.3530,0.4550,-0.0097
1403636593.9136,0.3180,0.4291,-0.0213  0.3098,0.4916,-0.0002
1403636593.9636,-0.0000,-0.0000,-0.0000  0.2477,0.5282,0.0099
1403636594.0136,0.2131,0.5192,-0.0001  0.1857,0.5422,0.0156
1403636594.0636,0.1562,0.5433,0.0052  0.1037,0.5595,-0.0030
1403636594.1136,0.0879,0.5575,0.0025  0.0276,0.5737,-0.0084
1403636594.1636,-0.0000,-0.0000,-0.0000  -0.0634,0.5842,-0.0191
1403636594.2136,-0.0621,0.5867,-0.0190  -0.1475,0.5928,-0.0282
1403636594.2636,-0.1427,0.5934,-0.0318  -0.2287,0.5970,-0.0157
1403636594.3136,-0.2049,0.6018,-0.0241  -0.2924,0.5885,-0.0201
1403636594.3636,-0.0000,-0.0000,-0.0000  -0.3605,0.5753,-0.0076
1403636594.4136,-0.3416,0.5855,-0.0125  -0.4030,0.5361,-0.0076
1403636594.4636,-0.3803,0.5518,-0.0105  -0.4314,0.4715,-0.0054
1403636594.5136,-0.4179,0.5067,-0.0028  -0.4674,0.3820,-0.0072
1403636594.5636,-0.0000,0.0000,-0.0000  -0.4674,0.2770,-0.0028
1403636594.6136,-0.4769,0.3301,0.0028  -0.4665,0.1458,-0.0048
1403636594.6636,-0.4760,0.2097,0.0098  -0.4634,0.0175,-0.0046
1403636594.7136,-0.4627,0.0809,0.0099  -0.4439,-0.1164,-0.0314
1403636594.7636,-0.0000,-0.0000,-0.0000  -0.4387,-0.2600,-0.0356
1403636594.8136,-0.4200,-0.2025,-0.0281  -0.4112,-0.3878,-0.0318
1403636594.8636,-0.4002,-0.3358,-0.0297  -0.3650,-0.5178,-0.0313
1403636594.9136,-0.3575,-0.4668,-0.0331  -0.2997,-0.6283,-0.0273
1403636594.9636,-0.0000,0.0000,-0.0000  -0.2337,-0.7227,-0.0248
1403636595.0136,-0.2202,-0.6941,-0.0171  -0.1659,-0.7682,-0.0331
1403636595.0636,-0.1426,-0.7577,-0.0157  -0.1003,-0.7790,-0.0268
1403636595.1136,-0.0720,-0.7869,-0.0152  -0.0372,-0.7718,-0.0324
1403636595.1636,-0.0000,0.0000,-0.0000  0.0261,-0.7296,-0.0254
1403636595.2136,0.0459,-0.7597,-0.0156  0.0927,-0.6553,-0.0363
1403636595.2636,0.1069,-0.6936,-0.0204  0.1649,-0.5611,-0.0202
1403636595.3136,0.1743,-0.6100,-0.0206  0.2193,-0.4469,-0.0247
1403636595.3636,-0.0000,0.0000,-0.0000  0.2544,-0.3196,-0.0117
1403636595.4136,0.2618,-0.3907,-0.0058  0.2977,-0.1752,-0.0140
1403636595.4636,0.3018,-0.2543,0.0002  0.3157,-0.0411,-0.0182
1403636595.5136,0.3144,-0.1130,-0.0090  0.3358,0.0967,-0.0234
1403636595.5636,-0.0000,0.0000,-0.0000  0.3508,0.2221,-0.0357
1403636595.6136,0.3515,0.1521,-0.0220  0.3582,0.3258,-0.0385
1403636595.6636,0.3544,0.2663,-0.0393  0.3508,0.4163,-0.0505
1403636595.7136,0.3365,0.3609,-0.0431  0.3540,0.4952,-0.0537
1403636595.7636,-0.0000,-0.0000,-0.0000  0.3454,0.5468,-0.0605
1403636595.8136,0.3218,0.5192,-0.0655  0.3479,0.5468,-0.0677
1403636595.8636,0.3083,0.5424,-0.0781  0.3405,0.5461,-0.0670
1403636595.9136,0.2965,0.5447,-0.0726  0.3522,0.4918,-0.0492
1403636595.9636,-0.0000,0.0000,-0.0000  0.3736,0.4285,-0.0454
1403636596.0136,0.3285,0.4627,-0.0536  0.3822,0.3216,-0.0280
1403636596.0636,0.3427,0.3792,-0.0352  0.3802,0.1949,-0.0173
1403636596.1136,0.3520,0.2657,-0.0230  0.3558,0.0598,0.0125
1403636596.1636,-0.0000,0.0000,-0.0000  0.3407,-0.0938,0.0378
1403636596.2136,0.3289,-0.0129,0.0288  0.3273,-0.2153,0.0699
1403636596.2636,0.3220,-0.1577,0.0612  0.3313,-0.3133,0.1008
1403636596.3136,0.3183,-0.2662,0.0964  0.3577,-0.3852,0.1207
1403636596.3636,-0.0000,0.0000,-0.0000  0.3577,-0.4226,0.1356
1403636596.4136,0.3552,-0.4109,0.1323  0.3413,-0.4340,0.1138
1403636596.4636,0.3497,-0.4340,0.1229  0.3044,-0.4086,0.1151
1403636596.5136,0.3276,-0.4239,0.1123  0.2646,-0.3757,0.0868
1403636596.5636,-0.0000,0.0000,-0.0000  0.2120,-0.3303,0.0674
1403636596.6136,0.2425,-0.3549,0.0717  0.1501,-0.2681,0.0406
1403636596.6636,0.1849,-0.3030,0.0618  0.0704,-0.1899,0.0187
